1,213080.6054388456
2,179598.67127070492
3,168882.19791122395
4,160651.28437480718
5,153770.1373250433
6,147767.01992923958
7,143494.70543099337
8,138826.69048045157
9,135706.80803029044
10,132393.53539189996
11,129170.39605273616
12,126627.32264503103
13,124356.2715788402
14,122072.13567326957
15,120155.27310980525
16,118312.33507099825
17,116711.78089639293
18,115011.24900435767
