0.732582,0.205859,0.22065,0.743433,0.315713,0.194587,
0.154381,0.683609,0.674615,0.200375,0.219848,0.254853,
0.630055,0.689625,0.215933,0.218215,0.197292,0.695326,
0.735336,0.291631,0.303046,0.34331,0.761625,0.710613,
