522.0,4746.0,706.0,3906.0,8269.0,948.0,4729.0,1223.0,6913.0,5387.0,1750.0,2931.0,1789.0,
351.0,2793.0,370.0,3478.0,6877.0,1268.0,1394.0,1462.0,5603.0,3386.0,513.0,4405.0,511.0,
682.0,4614.0,821.0,7534.0,2585.0,2237.0,6437.0,1329.0,5999.0,5144.0,902.0,7387.0,779.0,
691.0,4681.0,512.0,4981.0,8280.0,1144.0,5648.0,1978.0,4327.0,6574.0,1594.0,7814.0,957.0,
300.0,1077.0,555.0,3785.0,5897.0,681.0,3123.0,743.0,4955.0,2201.0,700.0,5160.0,900.0,
410.0,3288.0,889.0,1235.0,8044.0,880.0,3409.0,664.0,4573.0,3128.0,695.0,3579.0,596.0,
